GeneID	GSM6311037	GSM6311038	GSM6311039	GSM6311040	GSM6311041	GSM6311042	GSM6311043	GSM6311044	GSM6311045
9441	257	247	226	220	328	276	264	254	220
105372296	9	13	15	6	5	13	12	13	19
79086	763	717	526	470	639	666	618	983	1026
79041	4	5	18	12	145	158	149	0	0
284434	1	0	1	1	5	9	12	0	0
23309	874	893	1015	889	1256	1196	1258	809	767
9002	0	0	0	0	0	0	0	0	0
27151	1	3	5	5	67	54	59	2	2
93323	355	355	279	247	348	298	289	378	345
4650	1973	1973	2021	1691	1837	1717	1973	1484	1614
109623483	0	0	0	0	0	0	0	0	0
55850	149	151	155	123	253	247	249	180	211
79629	78	60	128	99	253	227	255	42	30
2063	1716	1754	1640	1364	1810	1705	1765	1142	1209
83878	0	0	0	3	0	0	2	0	0
29086	2088	2158	1895	1704	1253	1112	1195	1995	2244
126549	9	15	13	23	9	7	5	5	1
79575	55	64	81	77	98	95	103	45	61
64981	927	994	829	746	438	492	458	799	842
79016	1451	1444	1291	1128	1092	1037	1189	1456	1524
57719	236	219	556	482	518	511	541	148	163
84705	584	657	705	674	718	625	697	534	465
83483	0	0	0	0	1	0	0	0	0
105372298	0	0	0	0	0	0	0	0	0
110806280	0	0	0	0	0	0	0	0	0
684	0	1	1	4	432	445	415	1	4
105221694	0	3	2	6	15	16	14	0	2
93343	691	675	1119	967	653	611	630	691	730
100130519	12	8	23	20	20	30	19	5	9
115861	0	0	0	0	0	0	0	0	0
376497	121	114	275	271	271	271	286	68	57
100507551	125	125	245	224	284	249	252	179	153
25796	412	440	808	728	674	674	675	444	478
199786	78	91	98	84	145	101	130	148	137
79709	3560	3686	3839	3270	3895	3720	3913	3514	3660
23025	0	0	4	2	0	0	0	0	0
55201	734	777	962	901	768	697	785	718	753
23149	81	79	184	131	139	149	147	29	27
10331	958	1012	1123	911	538	557	606	800	847
3640	2	0	5	1	1	2	4	0	0
3718	7	12	61	57	131	120	129	2	3
6142	8938	8624	9938	8277	14885	13990	14773	9458	10157
26780	9	12	14	6	3	4	7	4	11
6528	0	0	0	0	34	31	33	0	0
115098	1877	1851	1837	1565	2088	1636	1982	1910	1981
3780	0	0	3	2	3	2	0	0	1
27106	313	297	345	315	466	466	477	213	215
3594	0	0	0	0	1	1	0	0	0
23031	154	199	314	270	208	212	203	126	131
5296	1797	1789	2685	2424	2543	2331	2527	1511	1583
10437	697	646	795	697	2497	2275	2502	594	605
84769	429	488	358	321	395	365	391	532	585
5864	11	16	81	50	26	13	9	10	24
102725254	0	0	1	0	1	0	2	0	0
5143	0	0	0	0	7	8	5	0	0
729966	0	0	0	0	3	2	1	0	0
80726	3	7	12	11	3	1	0	2	4
3727	1409	1410	1727	1549	1952	1949	1956	990	1150
100422833	0	0	0	0	1	0	0	0	0
25804	3037	3156	2867	2366	3359	3297	3354	2913	3247
105372300	2	2	2	4	0	0	0	0	0
54858	461	482	1788	1565	389	382	331	317	312
9518	40	47	680	603	566	675	571	25	20
100422943	0	0	3	3	0	2	1	0	0
126364	0	0	0	0	1	3	0	0	0
170463	835	840	1086	932	1247	1179	1339	584	615
51477	1650	1589	2835	2459	2492	2378	2563	640	633
8178	417	499	445	398	555	473	531	490	458
23770	2888	3027	4273	3496	3697	3450	3794	2877	3200
79036	2143	2170	1835	1695	1431	1326	1441	2276	2351
7311	6852	7048	6433	5975	7909	7841	8218	9464	10460
55049	392	395	486	461	655	658	647	448	439
9244	9	6	12	6	0	1	1	3	8
25789	1	0	4	1	0	0	4	0	0
55295	0	0	1	0	364	399	386	0	0
23373	360	312	398	365	279	229	284	207	231
1311	0	0	0	0	0	5	4	0	0
107985321	0	0	0	0	0	0	0	0	0
5976	3514	3428	3032	2603	3202	2782	3199	3559	3478
10715	5	1	1	3	58	51	51	0	3
2657	4	1	1	2	47	41	39	0	1
11316	2131	2103	2531	2272	1328	1241	1362	2426	2577
54555	1330	1464	1112	972	504	437	535	1632	1757
9454	1325	1450	1284	1166	912	933	997	1484	1496
102724360	20	13	10	10	16	13	13	12	11
107985268	0	0	0	0	0	0	0	1	0
10147	1841	1883	1939	2006	1572	1545	1667	1060	1136
93436	1400	1410	1063	933	619	540	620	1567	1594
284439	127	111	126	114	25	38	38	87	105
54929	1044	1042	921	888	721	688	669	876	945
4207	128	148	161	139	88	73	106	111	114
100271849	61	60	105	92	43	35	37	39	44
729991	164	151	105	89	84	67	102	130	139
8625	485	501	591	569	928	874	912	465	600
126382	404	423	411	330	452	471	508	420	452
1463	0	0	0	0	1	0	3	0	0
404037	1	0	0	0	0	0	0	0	0
53345	0	0	0	0	0	0	0	0	0
57794	498	561	426	372	480	396	433	487	561
23383	820	845	818	740	771	666	797	748	796
54815	2522	2510	2171	1983	1927	1747	1832	2140	2205
693225	0	0	0	0	0	0	0	0	0
83983	60	68	100	103	51	23	47	66	63
51079	1496	1378	1688	1475	2973	2822	2977	2068	2250
374887	117	126	124	114	65	73	76	43	54
148113	8	9	1	4	3	4	0	1	2
80714	6	4	3	2	45	42	44	0	2
9170	436	484	366	293	272	258	295	418	426
51291	272	281	313	279	311	324	375	200	229
57130	1909	1975	1699	1487	929	849	943	1579	1530
94039	265	229	214	209	155	124	134	270	256
7561	0	0	0	0	84	117	111	0	0
101060187	0	0	0	0	1	0	0	0	0
284440	2	3	22	20	8	6	11	3	3
112267872	17	31	25	23	8	10	12	12	16
7608	7	7	6	5	2	4	6	11	4
440515	16	9	3	6	4	4	4	3	1
56242	0	0	0	0	4	10	10	0	0
81931	0	0	0	0	0	0	0	0	0
91120	0	0	0	0	0	1	1	0	0
105372308	0	0	0	0	0	0	0	0	0
105372309	0	0	0	0	0	0	0	0	0
7643	0	1	2	6	1	1	0	3	2
105372310	0	0	0	0	0	0	0	0	0
90649	0	0	0	0	0	1	0	0	0
105372311	0	0	0	0	0	0	0	0	0
102724427	0	0	0	0	0	0	0	0	0
105372314	0	0	0	0	0	0	0	0	0
664701	0	0	0	0	0	0	0	0	0
100302179	0	0	0	0	0	0	0	0	0
105372317	0	0	0	0	0	0	0	0	0
105372316	0	0	0	0	0	0	0	0	0
100129842	0	0	0	0	0	1	0	0	0
105372318	0	0	0	0	0	0	0	0	0
199777	0	0	0	0	0	0	0	0	0
105372319	0	0	0	0	0	0	0	0	0
7617	0	0	0	0	0	0	0	0	0
7639	0	0	0	0	0	0	0	0	0
112268247	0	0	0	0	0	0	0	0	0
80264	121	94	46	45	103	149	121	252	294
148206	751	652	416	373	254	257	305	764	748
170959	445	406	240	254	116	184	208	359	322
7562	36	29	18	13	3	4	3	46	59
148203	1	0	0	0	0	1	0	0	0
284443	10	13	6	11	1	1	1	13	19
105372321	0	0	0	0	0	0	0	0	0
400680	0	0	0	0	0	0	0	0	0
353088	0	0	0	0	0	0	0	0	0
101929007	0	0	0	0	0	0	0	0	0
105372323	0	0	0	0	0	0	0	0	0
400682	0	0	0	1	0	0	0	0	0
163227	42	55	15	24	5	6	4	101	125
641367	5	0	2	0	2	2	2	3	0
7594	0	0	0	0	0	0	0	0	0
105372324	0	0	0	0	0	0	0	0	0
105372326	0	0	0	0	0	0	0	0	0
112268249	0	0	0	0	0	0	0	0	0
105372325	0	0	0	0	0	0	0	0	0
7757	0	0	0	0	0	0	1	0	0
112268248	0	0	0	0	0	0	0	0	0
113835	40	43	9	16	5	3	5	99	93
163223	0	0	0	0	0	0	0	0	0
105372328	0	0	0	0	0	0	0	0	0
107985324	0	0	0	0	0	0	0	0	0
100287226	0	0	0	0	0	0	0	0	0
105372330	0	0	0	0	0	0	0	0	0
148198	0	0	0	0	0	0	0	0	0
105376917	0	0	0	0	0	0	0	0	0
101929124	0	0	0	0	0	0	0	0	0
100128139	0	0	0	0	0	0	0	0	0
105372331	0	0	0	0	0	0	0	0	0
440518	0	0	0	0	0	0	0	0	0
100996349	0	0	0	0	0	0	0	0	0
374890	0	0	0	0	0	0	0	0	0
57615	0	0	0	0	0	0	0	0	0
7652	0	0	0	0	0	0	0	0	0
646864	0	0	0	0	0	0	0	0	0
105372332	0	0	0	0	0	0	0	0	0
388523	0	0	0	0	0	0	0	0	0
101929164	0	0	0	0	0	0	0	0	0
101929144	0	0	0	0	0	0	0	0	0
100129543	0	0	0	0	0	0	1	0	0
440519	0	0	0	0	0	0	0	0	1
100132815	0	0	0	0	0	1	0	0	0
7644	0	0	0	0	0	0	0	0	0
107985285	0	0	0	0	1	0	0	0	0
104472717	0	0	0	0	0	0	0	0	0
105372335	0	0	0	0	0	0	0	0	0
105372334	0	0	0	0	0	0	0	0	0
105372337	3	5	14	9	1	0	1	12	11
105372338	49	74	76	55	4	7	2	77	87
105372339	0	0	0	0	0	0	0	0	0
171392	202	194	95	101	55	89	64	516	508
148213	0	2	0	0	2	0	0	1	0
388524	223	241	191	166	413	466	422	375	425
730087	0	0	0	0	0	0	0	0	0
100505851	0	0	0	0	0	0	0	1	0
9534	30	25	28	28	32	23	33	68	89
100101266	0	0	0	0	0	0	0	0	0
105372345	1	1	0	1	0	0	0	2	0
148189	110	131	105	108	9	8	12	154	143
101927151	261	252	214	224	4	7	9	310	308
105372348	1	0	0	0	1	1	1	2	1
105372347	0	0	1	0	0	0	0	0	0
105372346	0	0	0	0	0	0	0	0	0
107985269	0	0	0	1	2	0	0	0	1
100420587	0	0	0	0	2	1	0	0	0
105372349	0	0	0	0	1	0	0	0	0
102724908	0	0	0	0	1	5	3	0	0
107985336	0	0	0	0	0	0	0	0	0
107985335	0	0	0	0	0	0	0	0	0
148145	0	0	0	0	0	0	0	0	0
102724958	0	0	0	0	0	0	0	0	0
100505835	0	0	0	0	0	0	0	0	0
7386	2128	2100	1748	1536	4437	4642	4732	2865	3008
105372352	3	1	6	3	0	5	3	2	1
284395	0	0	0	0	0	0	0	0	0
342865	0	0	0	0	0	0	0	0	0
10775	639	615	392	330	856	785	857	828	812
105372353	2	2	10	1	1	0	2	6	0
79156	204	245	234	155	169	127	165	142	138
83636	284	283	314	334	398	392	410	281	336
107985345	0	0	0	0	0	0	0	0	0
898	71	58	43	50	221	231	232	86	61
8725	977	903	911	762	2530	2759	2795	1508	1613
107985271	0	0	0	0	2	1	0	0	0
9745	0	0	0	0	1	3	0	0	0
105372354	0	0	0	0	0	0	0	0	0
107985280	0	0	0	0	0	0	0	0	0
105372355	0	0	0	0	0	0	0	0	0
105372358	1	0	1	1	0	0	0	0	0
105372356	0	0	2	0	0	0	0	0	0
57616	210	222	258	232	17	8	13	229	280
107985312	0	0	1	0	0	0	0	0	0
107985311	0	0	5	3	0	1	0	0	3
105372360	0	0	0	0	0	0	0	0	0
100507527	0	0	0	0	0	0	0	0	0
105372361	0	0	0	0	0	0	0	0	0
105372362	0	0	0	0	0	0	0	0	0
105372363	0	0	0	0	0	0	1	0	0
105372364	0	0	0	0	0	0	0	0	0
100996665	0	0	0	0	0	0	0	0	0
105376899	0	0	0	0	0	0	0	0	0
101927411	0	0	0	0	1	0	0	0	0
107985270	0	0	0	0	0	0	0	0	0
22847	510	451	434	415	888	955	969	989	959
400684	29	19	22	16	5	8	8	12	13
147991	419	371	324	304	293	295	344	429	420
9141	955	939	776	747	1372	1333	1492	1678	1897
84079	1074	950	1085	1008	2070	2042	2135	1002	1062
109616972	0	0	0	0	0	0	0	0	0
388531	9	15	21	15	15	6	11	7	9
390916	664	663	438	384	718	639	717	699	759
105372368	3	2	1	0	0	0	0	5	2
91646	0	1	1	0	0	7	4	0	4
11136	0	0	0	0	0	2	3	0	0
84902	187	220	214	191	315	358	366	281	247
91442	86	85	74	61	74	106	64	118	144
85415	1082	1015	1335	1240	1276	1254	1382	987	1090
55094	181	191	203	180	195	186	230	203	260
126248	37	26	48	46	22	20	28	19	15
100189006	0	0	0	0	0	0	1	0	0
4037	0	0	0	2	176	183	191	0	0
56301	0	0	0	0	0	2	0	0	0
1050	231	217	281	254	470	482	424	103	141
80054	16	30	62	37	49	52	53	27	24
1054	586	553	754	673	1520	1719	1582	955	1124
5184	450	417	552	448	857	762	789	523	530
105372370	1	0	0	0	3	0	1	0	0
100996681	0	0	0	0	0	0	0	0	0
64377	0	0	0	0	1	0	1	0	0
79047	796	787	774	666	823	846	846	769	855
105372371	0	0	0	0	0	0	0	0	0
26065	1802	1712	1522	1422	2568	2724	2987	2908	3166
9710	364	323	549	511	198	240	244	286	331
2821	8740	8920	7335	6338	9690	8438	9977	8100	8926
84306	323	348	305	275	236	227	249	357	392
10054	3318	3024	2408	2364	2477	2689	2721	4552	4721
126374	23	26	64	49	20	44	26	25	34
100129800	0	1	1	0	4	1	1	3	0
105372374	0	0	0	0	0	0	0	0	0
643719	25	13	20	31	31	51	36	24	34
284402	8	9	3	6	3	7	4	3	5
100130342	2	1	1	0	0	0	0	0	0
55900	115	113	66	71	1022	1261	1267	184	191
339318	21	29	13	31	346	357	364	84	106
148103	50	48	59	53	94	119	108	51	53
400685	0	1	0	2	0	0	0	0	0
100652909	0	0	0	0	0	0	0	0	0
105372377	0	0	0	0	0	0	0	0	0
100652911	0	0	0	1	0	0	0	0	0
102723513	1	0	0	0	0	0	1	0	0
90075	56	62	32	38	80	101	106	167	122
126375	50	40	51	41	88	88	79	39	49
57655	254	294	629	598	981	792	873	186	163
6324	14	10	21	21	8	5	5	11	16
3249	0	0	0	0	0	1	2	0	0
100128675	2	0	1	0	2	1	2	0	0
5349	335	319	435	438	9935	9704	10121	404	455
102466205	2	0	1	2	11	14	19	0	1
163175	11	16	45	54	7	11	9	3	3
5348	26	18	79	60	4	6	7	19	14
53822	0	2	2	11	4	0	3	1	2
53827	2988	3148	4154	3839	1622	1472	1584	4081	4677
105372379	0	0	0	0	0	0	0	0	0
148109	0	0	0	0	0	0	2	0	0
51599	2639	2633	2581	2132	4847	4553	5059	2439	2504
105372380	7	7	10	6	12	13	12	5	7
7392	1561	1680	1766	1528	3513	3432	3640	1513	1478
57817	0	0	0	0	1	0	0	0	1
4099	0	0	0	0	12	7	4	0	0
933	0	0	7	10	14	19	17	3	8
100847070	0	0	2	0	1	3	0	0	0
2864	0	0	1	0	0	0	0	0	0
2865	0	0	0	0	0	0	0	1	0
2866	0	0	0	0	0	0	0	0	0
100128682	0	0	0	0	0	0	0	0	0
101927522	0	0	0	0	0	0	0	0	0
2867	0	0	0	0	9	1	8	0	0
388533	0	0	1	0	1	4	0	0	0
93099	1852	1769	1891	1621	3675	3661	3844	1856	1949
374897	0	1	0	5	12	15	29	1	1
26330	173	169	151	134	253	263	268	164	148
100506469	317	337	290	275	1025	989	981	361	413
10430	984	1043	948	876	2581	2341	2530	982	1062
495	0	2	1	4	1	2	1	0	0
102723617	0	0	0	0	0	0	0	0	0
23354	591	518	460	359	1298	1277	1344	386	456
79171	1895	1844	1611	1355	4015	3576	3860	1872	1909
2116	16	8	20	10	25	21	10	23	32
1340	2240	2444	2134	1981	5310	5285	5863	2463	2819
11045	0	0	0	1	14	18	9	2	0
100862728	1	0	0	1	6	5	7	0	0
27033	0	4	7	10	1	0	6	1	1
9757	1266	1430	1884	1588	1441	1455	1818	933	926
79713	61	74	115	117	211	177	199	42	85
199746	86	90	126	100	250	256	265	94	87
55851	544	508	600	537	1569	1458	1511	439	499
55957	110	101	160	127	183	194	173	126	134
126393	1	3	11	6	1	5	15	1	3
148137	432	439	463	406	623	696	791	175	196
115703	203	188	244	229	134	144	167	96	109
644050	0	0	0	0	0	0	0	0	0
58510	0	0	0	0	0	0	0	0	0
4868	1	0	0	0	3	1	1	0	0
84063	0	0	0	0	0	0	0	0	0
107985317	0	0	0	0	0	0	0	0	0
333	92	87	266	206	29	26	30	68	63
84807	111	123	120	105	244	226	205	59	58
10870	0	0	0	3	2	3	0	0	1
7305	0	0	0	0	0	1	2	0	0
79414	293	304	367	350	381	333	398	241	269
105372383	0	1	1	1	1	1	0	1	0
644096	217	218	281	242	409	396	421	216	215
163183	6	10	8	2	9	12	14	1	0
84964	204	217	230	163	690	617	639	146	150
101927572	23	31	20	25	37	36	35	17	16
25999	41	35	31	34	64	45	56	15	20
199745	51	37	42	49	207	163	172	40	35
284403	870	876	598	558	1301	1264	1383	591	615
728361	0	4	4	1	8	8	13	2	2
5438	426	433	478	437	1404	1321	1326	482	479
1155	1173	1247	1288	1084	3870	3683	3827	1262	1303
105372385	4	2	10	2	7	8	9	3	9
826	4155	4154	4989	4408	9110	8755	9442	4958	5192
1346	6	7	3	4	0	4	1	2	2
147929	30	18	26	18	121	137	140	34	40
7705	638	537	358	372	6404	7867	7599	1928	2031
107985304	186	166	115	112	1961	2145	2099	554	591
100134317	0	0	0	0	0	0	0	0	0
100506930	0	0	0	0	1	1	0	0	0
57677	0	0	0	0	85	111	97	0	0
284406	0	0	0	0	2	0	0	0	1
644189	0	0	0	0	0	0	0	0	0
84924	0	0	0	0	0	0	0	0	1
728752	0	0	1	0	0	0	0	0	1
339324	0	0	0	0	0	0	0	1	0
57711	0	0	0	0	0	0	0	0	0
101927599	0	0	0	0	0	0	0	0	0
84911	0	0	0	0	0	0	0	0	0
92283	0	0	0	0	0	0	0	0	0
163081	0	0	0	0	0	0	0	0	0
101927621	0	0	0	0	0	0	0	0	0
342892	0	0	0	0	2	0	0	0	0
728485	0	0	0	0	0	0	0	0	0
284408	0	0	0	0	0	0	0	0	0
388536	0	0	0	0	0	0	0	0	0
25850	0	0	0	0	0	0	0	0	0
374899	0	0	0	0	0	0	0	0	0
374900	0	0	0	0	1	0	0	0	0
147923	0	1	0	0	0	0	0	0	0
105372390	0	0	0	0	0	0	0	0	0
199704	43	42	49	45	3	6	3	84	85
92285	1	2	0	1	0	1	0	1	1
163087	60	80	67	68	5	2	6	136	151
101927667	6	4	5	11	2	0	0	4	6
284412	2	0	2	2	1	0	0	0	2
284459	393	401	374	359	539	532	589	395	380
84503	80	73	33	51	60	77	90	147	141
148266	0	0	1	0	0	1	0	1	3
148268	0	0	0	0	1	1	0	0	0
101927720	0	0	0	0	0	0	0	0	0
390927	0	0	0	0	0	0	0	0	1
100507433	6	4	2	4	10	12	6	3	7
163255	4	4	6	3	3	2	1	14	7
51276	15	14	17	19	31	40	51	33	29
22835	113	102	87	111	268	343	350	143	174
163115	3	2	0	2	6	5	9	0	2
84775	123	143	108	95	306	389	373	147	153
126231	58	49	66	55	31	41	53	48	67
105372394	0	0	1	0	0	0	0	0	0
644554	1	0	1	0	1	0	5	0	1
100631378	4	1	3	3	21	18	23	3	1
105372395	0	0	0	0	0	0	0	0	0
83889	2	1	0	1	0	1	1	0	1
107985301	0	0	0	0	0	0	0	0	0
23094	2440	2483	3228	2783	1489	1328	1416	2136	2084
105372396	0	0	0	0	0	0	0	0	0
109623473	0	0	0	0	0	0	0	0	1
8193	119	96	136	109	27	54	46	147	107
94274	0	0	0	0	1	0	0	0	0
10653	6588	6807	7591	6629	12023	11071	11929	6983	7323
90522	1205	1174	1366	1098	1783	1741	1818	1390	1455
64073	496	481	485	403	563	590	592	762	772
9424	182	181	320	312	653	559	575	261	281
57828	4	14	35	36	3	3	10	10	6
5714	3669	3714	2965	2615	3151	2884	3110	3770	4114
199720	10	5	9	9	11	12	13	4	9
399473	89	90	128	114	15	19	19	79	82
147965	260	216	311	263	172	204	182	213	213
115727	1	2	3	3	0	4	2	1	2
6261	0	0	0	0	489	464	441	0	1
107985290	0	0	0	0	0	0	1	0	0
11184	4	0	6	7	62	44	50	1	2
105372397	1	0	3	1	18	17	20	0	0
27335	3039	3025	2889	2566	4184	3852	4251	3596	3789
81	12133	12546	12517	11086	17746	16502	18338	15004	15857
107985291	1	3	2	1	3	1	5	2	2
147968	307	309	270	239	520	482	510	228	263
3963	0	1	0	0	11	9	8	0	0
653499	2	1	1	0	72	89	54	2	0
3960	2	1	2	1	7	4	6	1	0
1891	826	804	1582	1333	5622	5382	5922	735	863
3191	6867	6915	5239	4631	7680	7390	7906	6227	6495
126432	14	6	38	22	114	86	122	1	1
22933	345	364	482	406	299	314	264	379	407
4793	825	842	756	655	480	454	479	1019	1063
643669	105	96	91	61	55	37	59	125	100
54938	586	632	518	487	753	720	805	379	388
6183	1348	1289	893	745	1357	1224	1279	1515	1612
115290	166	193	237	251	684	667	660	160	168
126433	846	789	1236	1138	972	975	1011	918	915
390928	211	209	207	149	26	12	21	139	144
10298	1606	1594	1424	1292	1912	1955	2084	1490	1584
342897	1	7	2	2	270	222	228	3	2
342898	0	0	0	0	0	0	0	1	1
282617	0	0	0	0	0	0	1	0	0
101180976	0	0	0	0	0	1	0	0	0
282616	0	0	0	0	0	0	0	0	0
282618	0	0	0	0	0	0	0	0	0
57622	0	0	0	0	286	230	254	0	1
9535	0	0	0	2	0	0	1	0	1
55095	1984	1971	2153	1913	2895	2676	2975	1646	1779
54623	1418	1441	1120	970	1261	1269	1277	1557	1605
55588	816	878	738	624	1155	1143	1223	932	976
7538	370	405	697	660	406	340	339	343	347
100616163	0	0	0	0	0	0	0	0	0
100189324	0	0	0	0	0	0	1	0	0
64857	412	409	467	444	330	351	393	190	187
6217	9843	9724	11036	9533	21303	20422	22107	11480	12475
6829	3421	3547	2659	2456	2835	2708	2932	4129	4280
109623469	3	3	13	6	1	1	0	0	0
92609	1866	1875	1604	1389	2020	1964	2150	1858	1981
10683	0	0	0	0	97	100	102	0	0
348303	0	0	0	0	0	0	1	0	0
126272	26	36	43	33	84	73	85	34	26
163126	336	278	244	200	419	392	432	439	442
105372399	0	0	0	0	0	0	0	0	0
29124	0	0	0	0	0	0	0	0	0
100129935	0	0	0	0	0	0	0	0	0
148003	0	0	0	0	0	0	0	0	0
400696	0	0	0	0	4	1	0	0	0
56891	0	0	0	0	0	0	0	0	0
1178	0	0	0	0	0	0	0	0	0
342900	0	0	0	0	0	0	0	0	0
9149	64	79	35	39	56	50	48	34	30
102465974	0	1	0	0	0	0	0	0	0
2091	3138	3166	2774	2413	6806	6252	7043	3353	3680
8857	6	4	4	7	8	5	1	7	9
107987267	0	1	2	2	0	0	0	3	1
5704	3597	3683	2667	2412	1656	1493	1617	3435	3557
339327	4	0	8	1	37	45	43	4	8
163131	260	224	120	147	163	210	244	399	419
284323	230	217	147	127	542	587	647	391	420
4294	211	220	473	418	416	387	449	156	143
148014	0	1	0	4	8	3	3	1	2
79935	0	2	5	4	26	27	31	2	0
208	2464	2512	2264	1913	3679	3347	3697	2541	2619
107985289	1	1	2	1	0	0	0	1	2
693226	3	4	2	1	0	3	1	1	2
126526	688	741	643	574	418	380	403	707	788
23646	719	762	1792	1505	2381	2290	2377	650	773
102465477	0	0	1	1	2	2	1	1	0
147746	2	2	8	6	2	0	1	1	1
57716	123	133	244	239	91	86	101	66	65
29950	211	174	85	70	218	199	173	126	135
29946	196	204	217	176	373	426	431	109	116
105372489	22	17	15	11	75	70	66	18	19
645	498	549	971	793	1749	1646	1781	556	544
57731	6	7	9	17	22	25	23	1	2
92799	1101	1162	1162	1116	1536	1483	1568	1035	1130
8425	535	477	1290	1197	359	359	393	354	364
9253	701	702	732	676	892	855	929	429	444
79934	373	376	383	371	639	646	670	311	293
80271	144	180	339	299	600	613	585	159	172
284325	370	396	468	380	756	657	803	354	406
6626	1150	1164	1277	1092	1924	1732	1854	878	935
8190	0	1	1	1	0	0	1	0	0
100529262	42	54	55	57	96	96	92	30	35
100529264	474	519	371	315	685	660	660	398	460
53916	42	54	54	57	96	97	91	30	35
112398	440	479	327	273	601	570	578	372	430
171523	9	14	16	7	6	4	3	10	10
1548	0	0	2	0	4	7	8	0	0
1549	0	0	2	1	1	4	1	0	0
22952	0	0	0	1	2	6	2	0	0
107985299	0	0	0	1	1	1	1	0	0
1556	0	0	0	1	12	6	16	0	2
1555	0	0	0	0	5	1	3	0	2
1553	0	0	0	1	3	0	0	0	0
1572	0	0	2	0	6	0	2	0	1
29785	341	352	487	384	950	868	969	220	251
558	11059	11135	7872	6965	1356	1374	1478	12392	13690
11100	9695	9674	6692	6054	8951	8085	8844	8566	9115
105372401	417	378	327	273	387	459	424	459	472
90324	662	634	367	289	766	601	729	625	627
7040	1884	1804	3044	2506	699	637	717	1378	1611
80776	69	68	41	49	65	61	63	80	93
641649	36	37	38	34	57	65	58	34	30
56915	900	921	725	642	724	718	731	995	1143
593	530	543	874	796	1849	1672	1696	494	551
374907	4	4	4	1	40	33	49	0	2
55101	1167	1229	955	877	1319	1232	1254	1335	1395
100170765	0	0	0	0	0	0	0	0	0
107985329	0	0	0	0	0	0	0	0	0
100505495	0	0	0	0	0	1	0	0	0
101927931	0	0	0	0	0	0	0	0	0
90273	0	0	0	0	0	0	0	0	0
105372404	0	0	0	0	1	0	0	0	0
1089	0	0	0	0	0	0	0	0	0
105372405	0	0	0	0	0	0	0	0	0
1087	0	0	0	0	0	0	1	0	0
1048	0	0	0	0	1	1	1	0	0
4680	0	0	0	0	3	5	1	0	0
112268252	0	0	0	0	0	0	0	0	0
1084	0	0	0	0	0	0	0	0	0
147719	0	0	0	0	0	1	0	0	0
63946	0	0	0	0	1	0	0	0	0
6223	7154	6777	7191	6367	16286	15740	16174	8263	8551
102465478	3	2	6	1	0	1	0	2	3
973	2	0	2	3	1	3	2	2	5
9138	1997	1830	2363	1983	793	747	805	1703	1748
390937	9	11	20	28	1	8	9	2	2
100505585	17	7	26	23	2	0	1	3	5
10567	387	375	887	746	1209	1164	1282	473	494
478	203	201	331	285	18	12	24	170	183
2901	1	6	12	16	23	7	9	5	0
64763	584	603	427	433	869	768	900	591	619
5452	16	4	18	9	28	21	23	10	13
100505622	0	1	0	1	0	0	0	0	0
100422980	0	0	0	0	0	0	0	0	0
162989	528	612	828	644	694	615	617	581	675
116115	324	330	271	253	434	359	412	301	332
2931	1685	1697	1671	1433	1052	989	1026	1652	1621
2077	2384	2473	1720	1504	2505	2461	2758	1681	1808
23152	2330	2295	2874	2420	1419	1273	1601	1483	1455
5050	440	506	596	516	908	858	950	442	485
284338	160	185	221	167	514	449	509	215	233
284339	107	89	121	120	5	2	7	41	45
1954	952	993	1409	1170	2152	1834	2136	925	945
102465875	0	0	0	0	0	0	0	0	0
84518	26	22	14	14	84	83	86	15	40
101930071	5	8	12	11	14	10	23	10	6
100996307	18	21	83	66	14	15	25	20	24
3991	11	15	10	11	136	166	164	8	4
284340	0	0	1	0	173	156	151	0	0
634	3	4	5	6	21	21	15	3	5
105372407	0	1	5	1	3	0	0	1	4
1088	0	0	2	0	0	0	0	0	0
5671	0	0	0	0	1	0	0	0	0
440533	0	0	2	0	1	1	1	0	0
100289650	0	0	0	0	0	0	0	0	0
653492	0	0	0	0	0	1	0	0	0
5669	1	0	1	0	0	1	0	7	0
5675	0	1	0	0	1	0	0	0	0
5676	0	0	0	0	0	0	0	0	4
5680	0	0	0	0	0	0	0	0	0
5670	0	0	0	0	0	0	0	0	0
107985349	1	0	0	0	3	1	2	0	0
5673	3	4	1	2	9	16	10	2	6
5672	0	0	1	0	0	4	1	0	1
284344	0	1	0	1	6	4	5	0	1
5678	1	2	0	1	0	3	6	0	0
23574	0	1	1	0	6	5	10	0	0
57126	2	10	10	8	3	1	3	10	10
83639	0	0	0	0	1	0	1	0	0
27076	481	470	685	580	563	501	511	399	427
653583	107	95	212	165	200	173	161	80	92
23474	293	252	484	440	751	745	781	241	314
284346	10	12	17	12	13	7	14	6	7
7515	448	454	518	466	889	747	882	459	491
390940	1	1	1	2	68	42	53	0	2
126298	340	407	524	469	269	253	279	273	300
79177	142	180	136	138	192	202	198	225	235
126299	145	117	116	134	115	109	112	106	122
100170229	58	43	52	46	52	50	59	47	61
105372411	17	16	20	17	25	17	26	22	28
199731	405	339	464	418	435	391	453	248	261
105372410	1	0	0	1	0	0	0	0	0
5329	624	646	889	731	400	369	402	928	1004
105372412	2	3	15	10	0	3	0	0	0
56269	0	0	0	0	0	0	0	0	0
56006	647	698	583	477	425	349	416	718	788
3783	957	979	1262	1158	1148	1150	1201	676	688
