GeneID	GSM6311037	GSM6311038	GSM6311039	GSM6311040
57332	161	171	144	146
102723961	5	3	4	1
105371919	0	1	2	0
8535	616	677	687	623
101928766	0	2	3	5
101928738	1	3	6	1
125058	801	816	1327	1087
55036	47	28	87	84
100616121	0	0	0	0
2548	878	970	1410	1296
9775	2858	2898	1946	1762
79092	50	55	114	82
6448	395	376	585	556
284129	78	86	146	117
57674	2126	1956	2895	2681
100294362	62	56	78	74
284131	210	267	265	281
100616359	0	0	1	3
4884	0	0	0	0
57521	1359	1364	1040	885
105371922	0	0	0	0
107985021	1	0	2	0
101928855	1	1	0	0
107985022	0	0	0	0
400627	6	15	8	4
79643	382	445	268	202
100129503	33	26	25	19
440465	161	206	200	174
10458	1604	1535	1069	916
107987250	158	145	124	96
9625	16	14	34	26
724027	0	0	0	0
100422915	0	0	0	0
442906	0	0	0	0
100302229	0	0	0	0
388428	0	0	0	0
22994	445	391	466	376
146705	237	209	197	183
105371925	80	89	57	52
284184	1012	991	567	546
124565	1465	1439	1383	1132
284185	1	0	7	6
112268186	17	17	16	12
100130370	0	0	0	0
57597	156	155	229	207
100616294	2	1	2	0
100422944	0	0	0	0
105371926	1	0	1	0
112268189	3	4	7	6
105371927	0	1	1	0
71	48599	49593	42112	35779
25794	27	25	33	28
80233	586	623	686	635
55666	3351	3487	2703	2490
83882	36	31	35	33
5148	0	0	3	4
339229	330	387	577	514
339230	1657	1678	1164	1037
339231	283	262	224	229
9146	2839	3073	2396	2045
102465471	1	0	0	0
6182	3384	3161	2620	2213
1468	1077	1045	989	767
105371929	0	0	0	1
105376789	0	0	0	0
2642	0	0	0	0
348262	596	586	509	453
116729	1	2	1	1
5034	9722	9796	10869	9693
396	7219	7697	4522	4088
10189	2997	2938	2003	1787
51529	844	796	789	680
5833	1142	1222	701	614
256933	52	59	29	23
51547	783	706	687	607
4097	841	906	1163	1045
92659	17	17	18	31
5831	491	508	1355	1244
255275	1	0	1	0
147111	0	0	1	1
105371939	0	0	1	0
79058	387	443	356	344
201254	940	876	684	550
201255	471	417	371	366
5881	210	220	367	265
51181	657	622	851	741
113523640	2	1	4	2
5986	244	260	448	426
2873	2889	3045	2435	2003
64118	1431	1673	1382	1249
2194	14502	15285	9485	8169
106633803	1	1	4	3
284001	503	499	632	601
9123	1932	1996	1966	1731
102465472	2	2	1	0
1453	2381	2366	2272	2038
101929511	1	0	8	3
107985059	0	0	0	0
924	1	2	2	2
6398	31	44	69	40
400629	3	4	13	6
2837	0	0	0	0
79701	506	504	496	436
284004	141	141	138	130
79415	731	757	794	726
105371941	37	41	12	19
26502	703	710	742	672
100189255	0	0	0	0
3607	1203	1274	1359	1198
105371942	82	73	70	64
56270	2348	2127	2243	2054
10966	10	9	10	12
100616196	0	0	0	0
105376791	0	0	0	0
101929552	0	2	2	0
79672	656	684	507	465
64122	1	3	4	2
6904	1474	1494	1252	1094
79755	1	3	5	8
146712	161	189	150	137
284207	264	264	448	408
107987251	5	2	11	21
101930496	1	1	1	0
101929650	1	2	0	3
105371948	1	0	0	0
100505909	1	3	4	2
388574	1	2	1	5
403340	0	0	0	0
105379279	0	0	0	0
105379280	271	210	268	262
105379281	0	0	0	0
102724130	1	0	0	0
105371950	0	0	0	0
260334	5	1	0	0
727758	21	15	10	14
102466878	0	1	1	2
105371951	0	0	0	0
9097	1890	1698	1106	1016
9984	301	279	188	183
81035	1	0	0	0
107985155	0	0	0	0
105376854	0	0	0	0
1068	0	0	0	0
27098	11	5	11	7
105371952	0	1	0	0
494514	425	406	258	276
7298	1584	1473	1021	995
55556	1639	1482	1240	1170
7525	1038	917	697	762
116	0	0	0	0
388456	0	0	0	0
107985165	0	0	0	0
105371953	0	0	0	0
56651	0	0	0	0
105371954	0	0	0	0
105371960	0	0	0	0
105371959	0	0	0	0
105371958	0	0	1	0
105371957	0	0	0	0
105371956	2	5	3	4
105371961	0	0	0	0
64863	249	219	204	200
10403	499	477	334	318
645158	6	7	8	10
23347	1031	860	499	473
84034	0	0	0	0
9663	355	350	444	384
727896	6	6	3	8
105371963	0	0	0	0
8736	2	0	7	5
101927044	3	1	3	5
10627	1394	1451	1551	1504
104968399	797	865	756	667
103910	3630	3474	2932	2701
105371964	0	0	0	0
7050	339	327	595	567
105371965	0	0	0	0
100505592	0	0	0	0
9229	4	1	1	2
649446	30	25	42	46
84777	18	20	53	67
105371967	20	16	12	30
107985137	0	0	0	0
201477	0	0	0	0
102465430	0	0	0	0
101410534	0	0	0	0
284215	0	0	0	0
105371968	0	0	0	0
105371969	0	0	0	0
642597	0	0	0	0
147525	0	0	0	0
339290	0	0	0	0
7541	199	203	223	201
107985144	0	0	0	0
105371970	0	0	0	0
23136	0	0	0	0
107985145	0	0	0	0
100286986	0	0	0	0
645355	0	0	0	0
100616244	0	0	0	0
645369	0	0	0	0
91133	0	0	0	0
101927150	0	0	0	0
100422840	0	0	0	0
100130480	0	0	0	0
105371972	0	0	0	0
107985176	0	0	0	0
101927168	0	0	0	0
79822	0	0	0	0
400643	0	0	0	0
284217	0	0	1	0
101927188	0	0	0	0
339291	0	0	0	0
105371973	0	0	0	0
105371974	0	0	0	0
105371975	0	0	0	0
112577592	0	0	0	0
105371976	0	0	0	0
5797	3	8	29	35
107985119	0	0	0	0
100192426	0	0	0	0
201475	738	729	816	773
100287082	1	3	46	31
23255	959	954	986	851
4729	1103	927	855	814
101927275	8	7	6	8
23253	106	87	59	75
107985188	5	0	0	0
102724397	0	0	0	0
57045	968	823	717	706
105371980	0	0	0	0
10928	1528	1397	1494	1398
9989	2498	2205	1655	1528
101927323	11	4	3	1
112268216	0	0	0	0
11031	978	935	1010	961
105371981	1	1	1	3
84203	5	6	5	7
105371982	1	1	6	3
9218	2822	2762	2324	2171
105371983	0	0	0	0
105371984	0	0	0	0
105371985	0	0	0	0
105371986	0	0	0	0
105371989	0	0	0	0
105371988	0	1	0	0
101927350	0	0	0	0
147495	0	0	0	0
8774	558	480	448	450
105371990	0	0	0	0
102724470	2	3	1	1
107987262	0	0	0	0
101927410	0	0	0	0
63895	1	0	0	0
102466735	0	0	0	0
105371992	0	0	0	0
105371993	0	0	0	0
105371995	0	0	0	0
107985173	0	0	0	0
105371994	0	0	0	0
101927433	0	0	0	0
646000	0	0	0	0
102465690	0	0	0	0
2774	74	77	86	91
57132	982	943	761	735
65258	220	205	221	191
101927511	2	8	2	2
3613	497	453	549	450
342850	0	0	0	0
497259	3	0	4	1
1149	0	0	0	0
105371996	0	0	0	0
84617	2745	2779	2491	2107
10939	1601	1544	1333	1189
107985154	128	120	100	116
10650	182	179	127	153
105371998	39	24	34	36
56907	615	580	918	885
56984	834	702	631	609
79959	261	192	271	241
100996324	0	0	0	0
5771	526	534	402	407
81929	1799	1580	973	861
55125	660	639	449	499
753	1	0	0	0
147276	0	0	0	0
100288122	0	0	0	0
100847080	0	0	0	0
107985120	0	0	0	0
102724615	0	0	0	0
100616130	0	0	0	0
125228	601	522	397	437
8731	1021	919	861	859
4161	1	0	0	0
4158	0	0	0	0
162655	71	76	74	75
440482	0	1	0	0
284233	0	0	0	0
105372003	0	0	0	0
440224	1	3	0	0
388468	0	0	0	0
105372004	1	0	0	0
105372006	0	0	0	0
105372005	0	0	0	0
105372007	1	0	0	0
374860	0	0	0	0
105372008	0	0	0	0
100422907	0	0	0	0
105372009	0	0	0	0
105372010	0	0	0	0
400644	0	0	0	0
101927642	0	0	1	0
644669	0	0	0	0
6093	448	334	250	297
107985161	0	0	0	0
101927496	0	0	0	0
80000	4	2	0	1
101927521	0	0	0	0
114799	118	68	92	90
6632	1026	895	563	553
171586	263	208	191	229
100302135	0	0	1	0
105376866	3	10	2	3
57534	685	610	669	679
102723167	0	0	1	0
406922	0	0	0	0
406905	0	0	0	0
105372016	0	0	0	0
102724208	0	0	0	0
100128893	6	2	3	2
2627	86	96	109	105
105372017	0	0	0	0
105372018	0	0	0	0
101927548	0	0	0	0
105372019	0	1	2	1
64693	0	0	0	0
101927571	1	0	0	1
5932	499	426	250	272
100616139	7	6	5	7
91768	172	159	162	137
85019	222	161	172	165
8780	489	387	480	446
29919	239	260	272	232
4864	692	650	1042	939
147463	38	38	51	36
3909	1066	1104	1502	1434
107985181	1	0	0	0
105372023	0	0	0	0
125488	285	256	283	264
102724246	4	6	3	7
112268213	3	8	6	7
26256	27	20	17	21
114876	485	413	611	603
100302195	0	0	0	0
55364	285	259	277	264
59340	0	0	1	1
105372026	0	0	0	0
729950	0	0	0	0
105372027	0	0	0	0
105372028	0	0	0	0
105372029	0	0	0	0
105372030	0	0	0	0
107985141	0	0	0	0
25925	0	0	0	0
107987256	0	0	0	0
105372031	0	0	0	0
6760	1094	1012	796	785
143471	0	0	0	0
6875	175	138	177	189
105372034	0	0	0	0
107985142	0	0	0	0
100506787	0	1	0	0
284252	313	325	347	318
102466874	0	0	0	0
102725227	0	0	0	0
728606	0	0	0	0
105372035	0	0	0	0
361	0	0	0	0
147429	0	0	0	0
83539	0	0	0	0
105372036	0	0	0	0
107985143	0	0	0	0
105372037	0	0	0	0
105372038	0	0	0	0
105372040	0	0	0	0
105372041	0	0	0	0
107985126	0	0	0	0
105372042	0	0	0	0
1000	0	0	0	0
105372043	0	0	0	0
105372044	0	0	0	0
105372045	0	0	0	0
100302131	0	0	0	0
105372046	0	0	0	0
105372047	0	0	0	0
1825	1192	1028	1079	980
1824	253	265	256	249
101927698	3	0	0	0
1823	0	1	0	2
105372049	0	0	0	0
1828	0	0	0	0
101927718	0	0	0	0
147409	0	0	0	0
1830	453	378	466	496
1829	2965	2709	2710	2710
100652770	101	81	81	84
7276	0	0	0	0
9331	137	151	186	174
147407	0	0	0	0
22878	315	294	229	250
54941	2	0	0	0
51444	627	536	328	318
4225	0	0	0	0
64762	45	48	101	57
441818	0	0	0	0
57565	0	0	0	0
112268208	0	0	0	0
105372055	0	0	0	0
105372058	0	1	0	0
107985186	0	0	0	0
374864	0	0	0	0
105372059	0	0	0	0
80816	0	0	0	0
107985157	0	0	0	0
8715	0	0	0	0
1837	0	0	0	0
105372061	0	0	0	0
10982	314	302	226	219
84307	108	109	212	234
100101467	38	31	50	55
10778	171	118	86	67
107985139	78	90	55	59
7572	713	676	511	476
252884	0	0	0	0
105372063	0	1	0	0
125476	202	204	146	126
100616257	0	0	0	0
2589	345	261	332	298
105372065	0	0	0	0
105372064	4	10	6	10
406963	0	0	0	0
100500864	0	0	0	0
105372066	2	2	0	1
83608	157	137	113	100
55197	250	203	319	285
25800	1050	926	1029	994
55250	731	687	731	699
101927809	9	18	23	20
55034	582	597	742	707
80206	514	459	669	555
105372071	0	0	0	0
25941	1410	1385	1203	1122
57536	88	111	88	66
105372069	0	0	0	0
56853	0	0	0	3
105372068	0	0	0	0
106635546	0	0	0	0
107985118	0	0	0	0
100422857	0	0	0	0
102724417	0	0	0	0
105372073	0	0	0	0
105372072	0	0	0	0
105372074	0	0	0	0
112268212	0	0	0	0
105372076	0	0	0	0
105372077	0	0	0	0
647946	27	15	10	18
112268214	0	0	1	1
101927879	0	1	0	1
100126323	0	0	0	0
101927857	0	1	0	0
100846997	0	0	0	0
100847025	0	0	0	0
105372079	0	0	0	0
105372080	0	0	0	0
105372081	0	0	0	0
101927900	0	0	0	0
105372082	0	0	0	0
107985132	0	0	0	0
105372084	0	0	0	0
107985168	0	0	0	0
641516	1	0	0	2
105372083	0	0	0	0
105372085	0	0	0	0
5289	428	340	351	401
284260	0	0	0	0
6014	0	0	0	0
6860	0	0	0	0
105372088	0	0	0	0
105372087	0	0	0	0
101927921	0	0	0	0
105667213	0	0	0	0
105372089	0	0	0	0
101927943	3	5	1	3
26040	63	49	78	92
100422829	0	0	0	0
105372091	0	0	0	0
101927961	0	0	0	0
8170	0	0	0	0
101927980	0	0	0	0
107985153	1	1	0	0
105372093	0	0	0	0
105372092	0	0	0	0
6563	0	0	0	0
57724	244	260	333	301
284266	1	0	1	3
9050	547	549	568	510
498	5229	5104	4692	4215
100188995	1	1	0	1
115106	409	354	251	284
147339	561	575	564	562
494470	1	0	0	0
105372095	0	0	0	0
125336	0	0	0	0
105372096	0	0	0	0
29906	0	0	0	0
105372097	0	0	0	0
9063	275	203	182	209
83473	10	15	14	10
100506888	0	0	0	0
107983955	0	0	0	0
728929	0	0	0	0
162699	0	0	0	1
51224	0	0	1	2
105372098	3	2	1	2
84064	335	309	302	275
51124	354	327	245	250
652991	0	0	0	0
110175910	0	0	0	0
100616264	0	0	0	0
105372100	0	0	0	0
4087	1220	1151	1030	1026
105372101	0	0	0	0
201501	0	2	4	2
105372104	0	0	0	0
84322	0	0	0	0
9811	1046	1064	1533	1339
107987258	8	1	3	2
100616366	0	0	0	0
105372107	1	0	0	0
107985147	3	2	0	0
105372106	0	2	0	3
105372105	2	3	21	19
4092	201	208	168	161
105372108	0	0	1	1
100129878	2	2	5	3
54808	602	611	711	676
100616420	0	0	0	0
497661	250	251	278	270
100526842	7898	7793	6526	5880
100302257	0	1	0	0
6139	7791	7702	6389	5754
100124516	18	21	14	23
26791	15	15	15	17
26790	159	154	176	143
101928144	20	17	39	39
9388	41	50	42	26
105372112	0	0	0	0
112268210	0	0	0	0
107984031	0	0	0	0
10449	16	15	56	47
103091864	128	130	144	123
677769	3	1	0	3
4645	902	919	1099	1004
100422865	0	0	0	0
220136	26	21	33	49
4152	1140	1135	1166	1005
30827	904	947	959	836
105372114	0	0	0	0
220134	405	325	292	263
105372115	1	1	3	2
5596	0	0	0	0
105372116	0	0	0	0
83876	1	2	2	0
4200	869	741	796	768
55520	50	40	38	34
107985152	9	9	3	8
105372117	34	17	23	28
4089	140	105	109	121
51320	368	378	535	498
105372118	0	0	0	1
100287225	0	0	0	0
105372120	0	0	0	0
105372121	0	0	0	0
1630	0	0	0	0
100616232	0	0	0	0
102724651	0	0	0	0
101928167	0	0	0	0
8932	1011	947	922	875
677819	0	0	0	0
11201	67	49	65	75
147323	0	3	0	0
162681	146	140	129	134
284254	0	0	0	0
5874	238	173	212	209
80323	0	0	0	0
107985125	0	0	0	0
105372125	0	0	0	0
101927229	0	0	0	0
6925	71	42	23	31
105372127	0	0	0	0
100616290	0	0	0	0
105372126	0	0	0	1
105372130	0	0	0	0
100132501	0	0	0	0
107985183	0	0	0	0
105372131	2	0	0	0
101927273	0	0	0	0
107985164	0	0	0	0
642484	0	0	0	1
102724698	0	0	0	0
100505474	0	0	0	0
105372132	0	0	0	0
105372135	0	0	0	0
9352	935	835	690	594
23335	196	182	179	183
107985140	0	1	0	0
105372136	0	0	0	0
100885779	0	0	0	0
284257	0	0	0	0
105372138	0	0	0	0
51046	0	0	0	0
9480	79	84	118	111
112267870	1	2	2	3
2235	693	691	544	561
4677	2667	2426	2274	2184
100505549	84	67	66	57
5205	1523	1393	1287	1238
105372141	27	31	41	33
105372140	0	0	0	0
23327	2522	2514	2482	2291
105372143	0	1	2	0
107985182	0	0	0	0
406906	0	0	0	0
100616357	0	0	0	0
115701	5	7	1	1
105372145	0	0	0	0
106635543	0	0	0	0
102724745	0	0	0	1
101927322	36	32	37	30
10892	692	536	437	400
105372146	0	0	0	0
105372147	0	0	0	0
55205	487	445	418	377
112268211	0	0	1	0
390858	0	0	0	0
107987259	0	0	0	0
90701	174	166	159	153
2922	0	0	0	0
30062	0	0	0	0
339302	0	0	0	0
3998	1370	1160	1239	1316
107985156	0	0	0	0
147372	0	0	1	0
5366	101	89	162	146
105372151	0	0	0	0
105372152	0	0	0	0
105372155	0	0	0	0
4160	0	0	0	0
105372156	0	0	0	0
28316	0	0	0	0
105372157	0	0	0	0
100996669	0	0	0	0
220441	40	30	134	97
105372159	0	0	1	0
112268209	0	0	0	0
105372158	0	0	0	0
23556	211	241	236	202
57614	477	379	306	282
8792	87	107	114	89
54877	251	263	261	266
23239	894	922	1060	882
105372160	0	0	0	0
105372161	0	0	0	0
596	103	105	127	116
2531	787	671	774	716
9525	822	731	610	579
5268	693	559	599	510
89777	0	0	0	0
5275	43	40	73	96
6318	0	0	6	2
6317	0	0	1	2
89778	0	0	0	0
8710	105	120	125	136
5055	17	8	24	28
5273	0	0	0	0
284293	1	0	0	2
105372165	15	10	14	5
5271	233	210	126	97
221241	0	0	0	0
284294	0	0	0	0
400654	0	0	0	0
105372166	0	0	0	0
105372167	0	0	0	0
107985178	0	0	0	0
101927404	0	0	0	0
105372168	0	0	0	0
107985128	0	0	0	0
105372169	0	0	0	0
1005	0	0	0	0
105372170	0	0	0	0
28513	0	0	0	1
100847002	0	0	0	0
92126	40	28	40	34
643542	1	3	2	2
105372174	0	0	0	0
105372173	0	0	0	0
105372172	0	0	0	0
101927430	0	0	0	0
105372175	0	0	0	0
54495	568	455	323	363
79839	2	0	2	2
107985134	0	0	0	0
107985135	0	0	0	0
107985136	0	0	0	0
220164	0	0	0	0
105372179	0	0	0	0
105372178	0	0	0	0
107985138	0	0	0	0
10666	0	0	0	0
25914	236	183	245	230
105372180	0	1	1	0
107985158	0	0	0	0
9306	264	239	257	254
101927481	3	2	1	0
102724895	0	1	3	1
101060542	2	1	3	1
112268215	0	0	0	0
105376872	0	0	0	0
220158	0	0	0	0
107985166	0	0	0	0
105372185	0	0	0	0
105372188	0	0	1	0
105372187	0	0	0	0
107985179	0	0	0	0
100505776	0	0	0	0
105372186	0	0	0	0
102724913	0	0	0	0
105376873	0	0	0	0
102725148	0	0	0	0
105372189	0	0	0	0
147381	0	0	0	0
81832	0	0	0	0
100847083	0	0	0	0
100505797	0	0	0	0
400655	0	0	0	0
100505817	0	4	8	10
105372190	0	0	0	0
105372191	0	0	0	0
201456	0	0	0	0
29090	281	252	123	154
1528	0	1	1	0
644041	0	0	0	0
101927606	0	0	0	0
125704	0	0	0	0
55748	1670	1532	1477	1225
84735	0	0	0	0
55628	250	229	167	170
400657	39	29	28	34
107985130	0	0	0	0
105376874	0	0	0	1
284273	623	532	574	512
10194	176	145	240	252
105372200	0	0	0	0
284274	0	0	0	0
107985177	0	0	0	0
105372201	0	0	0	0
105372202	0	0	0	0
100505853	0	0	0	0
105372203	0	0	0	0
105372204	0	0	0	0
339298	0	0	0	0
105372206	0	0	0	0
105372207	0	0	0	0
105372208	0	0	0	0
105372210	0	0	0	0
105372209	0	0	0	0
105372211	1	0	0	0
9658	173	151	478	451
101927989	4	5	11	12
400658	0	3	3	4
284276	0	0	0	0
400660	0	0	0	0
101927651	0	0	0	0
107985151	0	0	0	0
105372212	0	0	0	0
400661	0	0	0	0
105372213	0	0	0	0
100131655	9	10	10	9
7776	345	328	323	343
105372214	0	1	1	0
4155	527	555	592	596
105372217	2	1	3	3
107987261	16	16	33	25
2587	0	0	0	0
107985171	0	0	0	0
107985172	0	0	0	0
107985129	0	0	0	0
101927715	0	0	0	0
105372218	0	0	0	0
105372219	0	0	0	0
105372220	0	0	0	0
105372221	0	0	0	0
105372224	0	0	0	0
645321	0	0	0	0
27164	0	0	0	0
105372225	0	0	0	0
374868	82	82	91	80
105372226	0	0	0	0
107985149	0	0	0	0
4772	0	0	0	0
107985163	0	0	0	0
101927897	0	0	0	0
107985162	0	0	0	0
102723506	0	0	0	0
284240	0	0	0	0
105372228	0	0	0	0
284241	2	4	0	0
9150	641	669	524	458
105376875	0	1	1	0
26251	161	157	144	120
80148	476	469	412	383
440498	227	219	220	205
10907	1236	1147	856	773
79863	464	491	492	422
100506070	0	0	4	1
22850	705	700	491	486
100130522	4	3	10	4
84552	62	60	76	89
375690	48	59	62	68
105376912	0	0	0	0
100422919	0	0	0	0
641702	0	0	0	0
81099	0	0	0	0
399844	59	60	90	92
101928344	81	77	106	91
107985295	0	4	1	3
8612	1211	1286	1193	1057
54531	469	457	604	532
51298	0	0	0	0
126567	30	13	44	33
25759	0	0	1	0
284451	1	1	2	2
8174	0	0	1	0
105372232	2	4	3	2
91978	283	262	323	241
997	656	648	928	821
3004	0	0	2	4
105372233	2	3	4	3
682	8722	8857	8813	7594
610	136	139	231	218
107987266	28	26	32	41
5442	1604	1662	2284	1932
105372234	11	5	1	2
27006	34	36	4	8
55658	1760	1795	1246	1184
10272	981	972	966	838
400668	0	0	0	0
5064	0	0	0	0
126353	1190	1182	1329	1162
101928450	5	2	15	8
107985343	64	44	91	72
5725	9971	9898	7334	6629
100616459	1	2	1	2
79948	1707	1589	1125	1065
100422854	1	1	2	1
566	0	2	0	2
5657	0	0	1	6
1991	0	0	0	0
1675	19	38	41	25
10025	1070	1017	684	621
101954271	0	0	0	0
91300	923	945	1355	1257
84634	0	0	0	1
1820	94	91	252	222
57418	2144	2232	2074	1811
116444	61	55	54	47
105372235	21	20	21	12
91304	2205	2467	2643	2277
103625684	0	0	0	0
1265	6847	6868	5498	4664
10347	331	295	490	403
23526	1370	1368	1217	1148
5434	3151	3227	2164	1913
2879	2574	2594	3819	2915
22904	2572	2795	3142	2664
102723798	18	18	15	19
102725180	66	62	35	27
6794	1156	1098	1392	1199
255057	62	78	178	165
513	1837	1959	1690	1493
102723811	4	9	2	1
90007	1425	1323	757	680
107985303	9	12	10	13
105372236	1	1	4	5
148046	25	37	20	18
1153	1273	1276	1016	934
55009	1315	1347	933	776
1943	0	1	7	10
84939	915	914	652	657
100189306	2	1	0	0
100189195	1	0	1	0
374291	966	950	1032	859
2593	23	17	63	63
26528	4817	4745	3816	3515
6209	7189	7141	6080	5495
10297	386	450	561	483
148223	809	704	560	496
54760	9	18	53	55
92840	118	125	261	204
339366	180	221	231	181
107985337	0	0	0	0
126520	0	0	0	0
399664	851	1007	886	804
53615	3311	3505	2595	2221
10975	1389	1383	1395	1247
6929	2072	2116	2580	2204
390874	0	0	0	0
101928543	0	0	0	0
148229	31	37	45	35
57455	1619	1657	1183	921
100302210	58	60	45	31
100288123	90	87	73	52
83855	995	1023	1080	997
81926	1961	2051	2002	1618
113178	1135	1159	1099	1015
113179	217	205	196	194
105372238	0	0	0	0
1455	1589	1705	1937	1693
255193	4	12	9	2
55643	1334	1388	2454	2120
107985278	0	0	0	0
2872	1155	1176	2191	1805
126308	345	399	474	422
113177	3	2	11	10
8943	3431	3550	3339	3066
84444	1407	1499	1690	1438
55111	1058	1064	877	731
100302283	3	7	3	3
102466736	143	156	115	90
8175	2705	2747	2426	2128
268	151	171	78	80
100423031	17	13	7	7
126306	0	0	0	0
105372240	0	0	0	0
4946	7324	6774	6940	5937
374872	0	3	0	1
645191	0	0	0	1
101928572	0	0	0	0
51690	940	993	784	702
56928	460	492	624	553
360200	63	57	51	33
26517	1892	1955	1157	954
84823	13798	13760	10369	8946
102466806	6	5	4	4
101928602	11	7	18	21
4616	504	464	532	438
2788	0	0	1	3
102465838	0	0	0	0
148252	3	1	3	8
29985	572	637	612	562
6449	3084	3183	2199	2062
7064	1956	2009	1918	1616
115196	30	38	48	52
148254	44	46	60	39
80032	154	141	155	145
126295	98	85	91	66
101928631	6	9	14	13
58492	91	79	65	52
79816	13	23	63	56
7089	209	221	446	374
166	3205	3425	3966	3600
105372242	1	0	0	0
2767	2358	2304	1518	1327
2769	928	1023	1510	1335
100996351	111	114	151	138
8698	2	2	3	6
56926	3951	3953	2709	2346
60680	0	7	9	5
105372244	0	1	0	0
4782	2466	2581	2722	2322
284422	0	0	0	0
105372246	0	0	0	0
83475	581	520	383	402
105372245	51	58	46	35
51343	1265	1206	998	838
126321	920	1013	1204	1009
100128569	139	130	148	140
10362	1620	1516	2495	2347
126326	0	0	0	0
6915	16	22	17	33
404665	224	226	150	132
58509	719	720	506	448
23396	853	901	903	732
27134	117	113	520	433
9546	264	273	200	158
105372248	0	0	2	0
116541	484	546	298	293
84839	0	0	0	0
4145	1	0	0	2
23217	0	0	0	0
85300	0	0	0	1
27231	0	0	1	1
1613	1300	1210	1010	820
693222	4	6	2	5
1938	58346	60113	71979	61009
26812	2	4	4	2
51588	622	607	538	468
51341	1245	1327	1461	1378
5605	1818	1854	2239	2115
84699	0	0	1	0
51548	503	451	488	423
170961	4	8	32	21
10148	2	1	15	15
55702	435	449	256	228
56961	1	2	5	2
126259	0	0	1	0
79187	230	210	462	322
55620	659	641	888	780
84954	146	154	198	157
6455	3147	3231	2435	2151
10036	1784	1759	1451	1469
107985297	36	33	16	23
80700	1022	1055	1350	1157
100616371	3	3	4	1
84717	1529	1401	1312	1163
729359	24	13	52	17
440503	0	0	1	1
116844	10	20	90	90
10501	1532	1617	3154	2677
105372249	19	14	23	27
126282	626	595	1051	872
56005	1119	1114	1216	977
91039	3501	3476	3683	3282
100131094	351	330	363	307
105372250	4	0	2	1
7197	1	0	0	0
100189416	1	0	1	1
284424	0	0	0	1
407045	0	0	0	0
55527	1760	1873	1240	1033
148022	432	395	587	555
10226	2556	2577	3022	2580
645432	130	125	148	121
29128	3286	3370	1774	1488
100616337	0	0	0	0
23030	535	488	630	612
5802	723	710	1243	1064
105372253	2	0	2	0
105372252	0	0	0	0
148066	0	0	0	0
257000	35	26	91	80
9667	1620	1604	1315	1246
6294	2491	2501	1879	1765
107985320	23	20	11	17
125988	730	781	724	628
374875	34	37	80	87
25873	7708	7452	7609	6544
9361	3974	4033	5042	4281
257062	13	16	9	9
163154	139	127	50	52
56931	1215	1255	731	626
4902	45	44	97	91
2528	3	3	11	7
2525	110	102	241	192
101928844	0	1	3	3
2527	6	5	9	4
126328	1368	1377	1361	1144
400673	44	30	81	56
828	32	32	42	40
8498	1321	1446	1195	976
100128568	12	12	8	11
5990	212	177	298	302
105372255	3	0	0	1
81616	6	1	7	4
4298	2158	2335	1843	1666
125981	0	1	0	1
8192	1734	1712	1666	1457
84266	460	434	524	434
5623	5	5	11	3
2962	2523	2648	2072	1687
102465533	0	0	0	0
102465473	0	1	0	0
390877	15	19	10	5
8570	8135	8129	5460	4917
100500888	425	448	268	229
284427	12	12	12	17
79085	1375	1338	1815	1608
92359	354	309	504	413
79958	253	281	379	362
10382	0	0	0	1
8744	618	567	601	485
970	0	1	5	6
8740	1	0	0	1
718	105	92	404	319
56927	481	518	917	855
102465474	0	0	3	4
9322	1264	1270	1787	1608
107985302	12	8	19	20
10045	1563	1529	1317	1070
7409	92	92	95	91
2015	1	0	0	0
105372256	0	0	0	0
326342	2	1	0	0
497049	0	0	0	0
112268245	0	0	0	0
729458	0	0	0	0
284428	0	0	0	0
653656	0	0	0	0
125997	0	0	0	0
653657	0	0	0	0
79230	194	200	108	97
3643	122	114	281	265
23370	2605	2608	2483	2155
107985284	1	0	4	6
92960	10	13	15	14
374877	1	0	3	0
105372261	11	17	16	14
140467	296	289	626	513
57192	234	251	185	171
10908	1679	1620	2344	1921
57662	306	309	532	425
102465475	0	0	0	0
56949	1090	1145	1091	992
100131801	258	244	192	169
126006	5	5	14	13
6813	896	840	958	847
56729	0	0	0	0
199675	0	0	0	0
126003	647	613	807	741
2208	0	0	1	1
105372262	0	0	0	0
339390	0	0	0	0
30835	0	0	0	0
10332	0	0	0	0
105372263	0	0	0	0
440508	0	0	0	0
115704	299	303	628	518
80164	0	3	11	7
388499	1	0	0	3
80131	450	460	445	410
5609	1168	1069	1156	1059
100507588	12	9	29	18
6618	301	256	377	282
404217	72	83	219	170
10469	1149	1205	962	775
1994	2630	2595	2059	1877
105372266	8	10	27	26
6370	0	0	1	0
84467	1	0	4	1
79603	381	401	490	476
107985282	0	0	1	0
51293	1364	1409	1254	1066
4701	474	446	691	594
6234	3616	3518	3450	3039
256949	30	31	28	23
51129	7	1	2	0
100507567	166	173	165	139
100847049	0	0	0	0
9230	1478	1518	1683	1461
51257	80	65	191	164
4670	6388	6257	2895	2640
84106	1	0	1	1
84330	243	243	207	186
4542	0	0	0	0
81794	0	0	0	0
105372267	0	0	0	0
107983991	0	0	0	0
284382	0	0	0	0
284383	0	0	0	0
148156	272	256	278	281
85509	0	0	0	0
94025	150	146	351	334
125963	0	0	0	0
390882	0	0	0	0
125962	0	0	0	0
